BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE
4,ST. ALBANS,01 ONE FAMILY DWELLINGS                    ,11412,1,0,1293,1925,1,A1,475000
4,SO. JAMAICA-BAISLEY PARK,02 TWO FAMILY DWELLINGS                    ,11436,2,0,1294,1945,1,B3,650000
4,SO. JAMAICA-BAISLEY PARK,02 TWO FAMILY DWELLINGS                    ,11436,2,0,1294,1945,1,B3,400000
4,SPRINGFIELD GARDENS,01 ONE FAMILY DWELLINGS                    ,11434,1,0,1294,1925,1,A1,440000
5,CLOVE LAKES,01 ONE FAMILY DWELLINGS                    ,10310,1,0,1294,1935,1,A1,500000
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,11428,1,0,1296,1930,1,A5,424000
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,11427,1,0,1296,1920,1,A1,565000
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,11429,1,0,1296,1915,1,A1,349200
4,RICHMOND HILL,01 ONE FAMILY DWELLINGS                    ,11419,1,0,1296,1930,1,A9,520000
4,RICHMOND HILL,01 ONE FAMILY DWELLINGS                    ,11419,1,0,1296,1925,1,A1,390000
4,RICHMOND HILL,01 ONE FAMILY DWELLINGS                    ,11419,1,0,1296,1925,1,A1,450000
4,RICHMOND HILL,01 ONE FAMILY DWELLINGS                    ,11419,1,0,1296,1920,1,A1,429000
4,RICHMOND HILL,01 ONE FAMILY DWELLINGS                    ,11420,1,0,1296,1925,1,A1,464000
4,RICHMOND HILL,02 TWO FAMILY DWELLINGS                    ,11419,2,0,1296,1925,1,B3,498000
4,RICHMOND HILL,02 TWO FAMILY DWELLINGS                    ,11419,2,0,1296,1925,1,B3,20000
4,ROSEDALE,01 ONE FAMILY DWELLINGS                    ,11422,1,0,1296,2004,1,A5,350000
4,SO. JAMAICA-BAISLEY PARK,02 TWO FAMILY DWELLINGS                    ,11436,2,0,1296,1960,1,B2,425000
4,SOUTH JAMAICA,01 ONE FAMILY DWELLINGS                    ,11435,1,0,1296,1920,1,A1,485000
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS                    ,11420,1,0,1296,1940,1,A1,565000
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS                    ,11420,1,0,1296,1920,1,A1,417000
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS                    ,11420,1,0,1296,1925,1,A1,530000
4,SOUTH OZONE PARK,02 TWO FAMILY DWELLINGS                    ,11420,2,0,1296,1940,1,B3,460000
4,SOUTH OZONE PARK,02 TWO FAMILY DWELLINGS                    ,11420,2,0,1296,1920,1,B3,525000
4,SPRINGFIELD GARDENS,01 ONE FAMILY DWELLINGS                    ,11413,1,0,1296,1930,1,A1,500000
4,SPRINGFIELD GARDENS,01 ONE FAMILY DWELLINGS                    ,11434,1,0,1296,1930,1,A1,435000
4,SPRINGFIELD GARDENS,01 ONE FAMILY DWELLINGS                    ,11413,1,0,1296,1936,1,A1,145000
4,WHITESTONE,01 ONE FAMILY DWELLINGS                    ,11357,1,0,1296,1960,1,A5,126838
4,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,11421,1,0,1296,1920,1,A1,515000
4,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,11421,1,0,1296,1920,1,A1,515000
4,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,11421,1,0,1296,1920,1,A1,430000
5,BULLS HEAD,01 ONE FAMILY DWELLINGS                    ,10314,1,0,1296,1970,1,A5,399900
5,CLOVE LAKES,01 ONE FAMILY DWELLINGS                    ,10310,1,0,1296,1950,1,A2,1100000
5,GREAT KILLS,01 ONE FAMILY DWELLINGS                    ,10306,1,0,1296,1994,1,A5,469700
5,GREAT KILLS,01 ONE FAMILY DWELLINGS                    ,10308,1,0,1296,1960,1,A5,415000
5,GREAT KILLS,01 ONE FAMILY DWELLINGS                    ,10308,1,0,1296,1965,1,A5,465000
5,GREAT KILLS,01 ONE FAMILY DWELLINGS                    ,10308,1,0,1296,1955,1,A1,567500
5,GREAT KILLS,01 ONE FAMILY DWELLINGS                    ,10308,1,0,1296,1955,1,A1,567500
5,LIVINGSTON,01 ONE FAMILY DWELLINGS                    ,10310,1,0,1296,1935,1,A1,499900
5,LIVINGSTON,01 ONE FAMILY DWELLINGS                    ,10310,1,0,1296,1935,1,A1,510000
5,MARINERS HARBOR,01 ONE FAMILY DWELLINGS                    ,10303,1,0,1296,1915,1,A1,400000
5,NEW BRIGHTON,01 ONE FAMILY DWELLINGS                    ,10301,1,0,1296,1925,1,A1,280000
5,NEW BRIGHTON,01 ONE FAMILY DWELLINGS                    ,10301,1,0,1296,1925,1,A1,260000
5,NEW DORP-HEIGHTS,01 ONE FAMILY DWELLINGS                    ,10306,1,0,1296,1965,1,A5,528500
5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,10314,1,0,1296,1980,1,A5,630000
5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,10314,1,0,1296,1970,1,A5,535000
5,OAKWOOD-BEACH,01 ONE FAMILY DWELLINGS                    ,10306,1,0,1296,1960,1,A5,390000
5,SOUTH BEACH,01 ONE FAMILY DWELLINGS                    ,10305,1,0,1296,2002,1,A5,450000
5,STAPLETON,01 ONE FAMILY DWELLINGS                    ,10304,1,0,1296,1899,1,A1,335000
5,TOMPKINSVILLE,01 ONE FAMILY DWELLINGS                    ,10304,1,0,1296,1910,1,A1,404000
5,WEST NEW BRIGHTON,02 TWO FAMILY DWELLINGS                    ,10310,2,0,1296,2003,1,B9,350000
5,WILLOWBROOK,01 ONE FAMILY DWELLINGS                    ,10314,1,0,1296,1970,1,A5,460000
5,WILLOWBROOK,01 ONE FAMILY DWELLINGS                    ,10314,1,0,1296,1970,1,A5,575000
4,QUEENS VILLAGE,02 TWO FAMILY DWELLINGS                    ,11411,2,0,1298,1925,1,B3,483000
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS                    ,11420,1,0,1298,1930,1,A1,200000
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS                    ,11420,1,0,1298,1930,1,A1,499000
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS                    ,11420,1,0,1298,1930,1,A1,162000
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS                    ,11420,1,0,1298,1930,1,A1,266000
5,CLOVE LAKES,01 ONE FAMILY DWELLINGS                    ,10310,1,0,1298,1925,1,A1,480000
5,RICHMONDTOWN-LIGHTHS HILL,01 ONE FAMILY DWELLINGS                    ,10306,1,0,1298,1955,1,A1,650000
5,NEW DORP,01 ONE FAMILY DWELLINGS                    ,10306,1,0,1299,1945,1,A1,395000
4,OZONE PARK,02 TWO FAMILY DWELLINGS                    ,11414,2,0,1300,1910,1,B3,280000
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,11427,1,0,1300,1940,1,A1,550000
4,RICHMOND HILL,01 ONE FAMILY DWELLINGS                    ,11417,1,0,1300,1930,1,A1,500000
4,ROSEDALE,01 ONE FAMILY DWELLINGS                    ,11422,1,0,1300,1920,1,A1,559000
4,SPRINGFIELD GARDENS,01 ONE FAMILY DWELLINGS                    ,11434,1,0,1300,1955,1,A2,470000
4,ST. ALBANS,01 ONE FAMILY DWELLINGS                    ,11412,1,0,1300,1930,1,A1,506000
4,ST. ALBANS,01 ONE FAMILY DWELLINGS                    ,11412,1,0,1300,1930,1,A1,335000
4,WHITESTONE,01 ONE FAMILY DWELLINGS                    ,11357,1,0,1300,1940,1,A1,905000
5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS                    ,10314,1,0,1300,1945,1,A0,517000
5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS                    ,10314,1,0,1300,1964,1,A2,500000
5,GREAT KILLS,01 ONE FAMILY DWELLINGS                    ,10312,1,0,1300,1950,1,A2,395000
5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS                    ,10314,1,0,1300,1989,1,A5,322000
5,MARINERS HARBOR,01 ONE FAMILY DWELLINGS                    ,10303,1,0,1300,2000,1,A5,309000
5,MARINERS HARBOR,02 TWO FAMILY DWELLINGS                    ,10303,2,0,1300,2001,1,B2,732914
5,MIDLAND BEACH,01 ONE FAMILY DWELLINGS                    ,10306,1,0,1300,1970,1,A5,322769
5,MIDLAND BEACH,01 ONE FAMILY DWELLINGS                    ,10306,1,0,1300,1970,1,A5,362134
5,MIDLAND BEACH,01 ONE FAMILY DWELLINGS                    ,10306,1,0,1300,2004,1,A5,485000
5,MIDLAND BEACH,01 ONE FAMILY DWELLINGS                    ,10306,1,0,1300,1989,1,A5,310000
5,NEW DORP,01 ONE FAMILY DWELLINGS                    ,10306,1,0,1300,1989,1,A5,450000
5,NEW DORP,01 ONE FAMILY DWELLINGS                    ,10306,1,0,1300,1989,1,A5,315000
5,NEW DORP,02 TWO FAMILY DWELLINGS                    ,10306,2,0,1300,2005,1,B9,493000
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS                    ,10306,1,0,1300,1994,1,A5,380000
5,NEW DORP-HEIGHTS,01 ONE FAMILY DWELLINGS                    ,10306,1,0,1300,2004,1,A5,481650
5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,10314,1,0,1300,1970,1,A5,250000
5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,10314,1,0,1300,1992,1,A5,550000
5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,10314,1,0,1300,1992,1,A5,240000
5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,10314,1,0,1300,1987,1,A5,395000
5,OAKWOOD-BEACH,01 ONE FAMILY DWELLINGS                    ,10306,1,0,1300,1988,1,A5,391179
5,PRINCES BAY,01 ONE FAMILY DWELLINGS                    ,10309,1,0,1300,2001,1,A5,525000
5,ROSEBANK,01 ONE FAMILY DWELLINGS                    ,10305,1,0,1300,1996,1,A5,340000
5,ROSEBANK,01 ONE FAMILY DWELLINGS                    ,10305,1,0,1300,1960,1,A2,695000
5,ROSSVILLE-CHARLESTON,01 ONE FAMILY DWELLINGS                    ,10309,1,0,1300,1910,1,A1,566500
5,ROSSVILLE-CHARLESTON,01 ONE FAMILY DWELLINGS                    ,10309,1,0,1300,1910,1,A1,375000
5,SOUTH BEACH,01 ONE FAMILY DWELLINGS                    ,10305,1,0,1300,1986,1,A9,535000
5,WEST NEW BRIGHTON,01 ONE FAMILY DWELLINGS                    ,10310,1,0,1300,1920,1,A2,480000
5,WEST NEW BRIGHTON,01 ONE FAMILY DWELLINGS                    ,10310,1,0,1300,1925,1,A1,235000
5,WESTERLEIGH,01 ONE FAMILY DWELLINGS                    ,10314,1,0,1300,2002,1,A5,500000
5,WILLOWBROOK,01 ONE FAMILY DWELLINGS                    ,10314,1,0,1300,1960,1,A2,525000
5,WOODROW,01 ONE FAMILY DWELLINGS                    ,10309,1,0,1300,1995,1,A5,515000
5,WOODROW,02 TWO FAMILY DWELLINGS                    ,10309,2,0,1300,1995,1,B2,509000
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS                    ,11420,1,0,1302,1920,1,A9,825000
5,ANNADALE,01 ONE FAMILY DWELLINGS                    ,10312,1,0,1302,1975,1,A5,490000
5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS                    ,10314,1,0,1302,1950,1,A0,540000
5,NEW BRIGHTON,02 TWO FAMILY DWELLINGS                    ,10301,2,0,1302,1925,1,B1,400000
5,ROSEBANK,01 ONE FAMILY DWELLINGS                    ,10304,1,0,1302,1910,1,A1,350000
4,SO. JAMAICA-BAISLEY PARK,01 ONE FAMILY DWELLINGS                    ,11436,1,0,1303,1930,1,A1,150000
4,ST. ALBANS,02 TWO FAMILY DWELLINGS                    ,11412,2,0,1303,2006,1,B2,600000
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS                    ,11420,1,0,1304,1930,1,A1,522000
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS                    ,11420,1,0,1304,1955,1,A5,480000
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS                    ,11420,1,0,1304,1930,1,A1,550000
4,SOUTH OZONE PARK,02 TWO FAMILY DWELLINGS                    ,11420,2,0,1304,1930,1,B3,450000
4,SOUTH OZONE PARK,02 TWO FAMILY DWELLINGS                    ,11420,2,0,1304,1950,1,B3,500000
5,BULLS HEAD,01 ONE FAMILY DWELLINGS                    ,10314,1,0,1304,1965,1,A9,483000
5,GRYMES HILL,01 ONE FAMILY DWELLINGS                    ,10301,1,0,1304,1915,1,A1,470000
5,LIVINGSTON,01 ONE FAMILY DWELLINGS                    ,10310,1,0,1304,1930,1,A1,446000
5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS                    ,10314,1,0,1304,1960,1,A2,870000
5,NEW DORP,01 ONE FAMILY DWELLINGS                    ,10306,1,0,1304,1950,1,A2,195000
5,PORT RICHMOND,02 TWO FAMILY DWELLINGS                    ,10302,2,0,1304,1905,1,B2,330000
5,PORT RICHMOND,02 TWO FAMILY DWELLINGS                    ,10302,2,0,1304,1935,1,B2,224945
5,WEST NEW BRIGHTON,01 ONE FAMILY DWELLINGS                    ,10310,1,0,1304,1899,1,A1,580000
5,WEST NEW BRIGHTON,01 ONE FAMILY DWELLINGS                    ,10302,1,0,1304,1930,1,A5,224175
5,WEST NEW BRIGHTON,01 ONE FAMILY DWELLINGS                    ,10302,1,0,1304,1930,1,A5,379177
5,WEST NEW BRIGHTON,01 ONE FAMILY DWELLINGS                    ,10302,1,0,1304,1930,1,A5,240000
5,WILLOWBROOK,01 ONE FAMILY DWELLINGS                    ,10314,1,0,1304,1950,1,A2,615000
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,11429,1,0,1305,1925,1,A1,420000
4,SUNNYSIDE,01 ONE FAMILY DWELLINGS                    ,11377,1,0,1305,1950,1,A5,200000
4,SUNNYSIDE,03 THREE FAMILY DWELLINGS                  ,11377,3,0,1305,1950,1,C0,876000
5,WEST NEW BRIGHTON,01 ONE FAMILY DWELLINGS                    ,10310,1,0,1305,1928,1,A1,225000
4,SOUTH JAMAICA,01 ONE FAMILY DWELLINGS                    ,11433,1,0,1306,1925,1,A1,433000
4,SOUTH JAMAICA,01 ONE FAMILY DWELLINGS                    ,11436,1,0,1306,1925,1,A1,300000
4,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,11421,1,0,1306,1930,1,A5,530000
4,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,11421,1,0,1306,1930,1,A5,340000
4,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,11421,1,0,1306,1930,1,A5,540000
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS                    ,10312,1,0,1306,1945,1,A6,495000
5,GREAT KILLS-BAY TERRACE,01 ONE FAMILY DWELLINGS                    ,10306,1,0,1306,1935,1,A1,125000
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS                    ,10306,1,0,1306,1950,1,A2,600000
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,11411,1,0,1307,1945,1,A0,280250
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,11427,1,0,1308,1925,1,A1,422500
4,ST. ALBANS,01 ONE FAMILY DWELLINGS                    ,11412,1,0,1308,1925,1,A1,360000
4,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,11421,1,0,1308,1915,1,A5,485000
4,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,11421,1,0,1308,1920,1,A9,235000
4,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,11421,1,0,1308,1920,1,A9,565000
4,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,11421,1,0,1308,1920,1,A9,335000
4,WOODHAVEN,02 TWO FAMILY DWELLINGS                    ,11421,2,0,1308,1910,1,B2,575000
5,TRAVIS,01 ONE FAMILY DWELLINGS                    ,10314,1,0,1308,2004,1,A5,465000
4,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,11421,1,0,1309,1920,1,A1,538800
4,ROSEDALE,01 ONE FAMILY DWELLINGS                    ,11422,1,0,1310,1925,1,A1,175000
4,ROSEDALE,02 TWO FAMILY DWELLINGS                    ,11422,2,0,1310,1925,1,B3,424990
4,ROSEDALE,02 TWO FAMILY DWELLINGS                    ,11422,2,0,1310,1925,1,B3,535000
4,SO. JAMAICA-BAISLEY PARK,02 TWO FAMILY DWELLINGS                    ,11434,2,0,1310,1945,1,B2,500000
5,WEST NEW BRIGHTON,01 ONE FAMILY DWELLINGS                    ,10310,1,0,1310,2003,1,A5,399800
5,WEST NEW BRIGHTON,01 ONE FAMILY DWELLINGS                    ,10310,1,0,1310,2003,1,A5,410000
5,ROSEBANK,01 ONE FAMILY DWELLINGS                    ,10305,1,0,1311,1965,1,A5,410000
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,11428,1,0,1312,1920,1,A1,540000
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,11428,1,0,1312,1920,1,A1,460000
4,QUEENS VILLAGE,02 TWO FAMILY DWELLINGS                    ,11428,2,0,1312,1920,1,B3,460000
4,QUEENS VILLAGE,02 TWO FAMILY DWELLINGS                    ,11429,2,0,1312,1930,1,B3,440000
4,RICHMOND HILL,01 ONE FAMILY DWELLINGS                    ,11418,1,0,1312,1920,1,A1,443000
4,RICHMOND HILL,01 ONE FAMILY DWELLINGS                    ,11419,1,0,1312,1920,1,A1,105000
4,RICHMOND HILL,01 ONE FAMILY DWELLINGS                    ,11419,1,0,1312,1920,1,A1,515000
4,RICHMOND HILL,01 ONE FAMILY DWELLINGS                    ,11419,1,0,1312,1925,1,A1,284500
4,RICHMOND HILL,02 TWO FAMILY DWELLINGS                    ,11419,2,0,1312,1920,1,B3,690000
4,ROSEDALE,01 ONE FAMILY DWELLINGS                    ,11413,1,0,1312,1920,1,A1,435000
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS                    ,11420,1,0,1312,1935,1,A1,460000
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS                    ,11420,1,0,1312,1935,1,A1,400000
4,SOUTH OZONE PARK,02 TWO FAMILY DWELLINGS                    ,11420,2,0,1312,1930,1,B3,420000
4,SOUTH OZONE PARK,02 TWO FAMILY DWELLINGS                    ,11420,2,0,1312,1930,1,B3,660000
4,SOUTH OZONE PARK,02 TWO FAMILY DWELLINGS                    ,11420,2,0,1312,1930,1,B3,270000
4,SOUTH OZONE PARK,02 TWO FAMILY DWELLINGS                    ,11420,2,0,1312,1935,1,B3,350000
4,SPRINGFIELD GARDENS,01 ONE FAMILY DWELLINGS                    ,11434,1,0,1312,1920,1,A1,230000
4,ST. ALBANS,01 ONE FAMILY DWELLINGS                    ,11412,1,0,1312,1930,1,A1,325000
4,WHITESTONE,01 ONE FAMILY DWELLINGS                    ,11357,1,0,1312,1935,1,A1,800000
4,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,11421,1,0,1312,1920,1,A1,300000
4,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,11421,1,0,1312,1920,1,A1,440000
4,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,11421,1,0,1312,1920,1,A1,560000
4,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,11418,1,0,1312,1920,1,A1,1000
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS                    ,10312,1,0,1312,1990,1,A5,422000
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS                    ,10312,1,0,1312,1990,1,A5,180000
5,BULLS HEAD,01 ONE FAMILY DWELLINGS                    ,10303,1,0,1312,1915,1,A1,300000
5,BULLS HEAD,02 TWO FAMILY DWELLINGS                    ,10314,2,0,1312,1905,1,B2,560000
5,GRANT CITY,01 ONE FAMILY DWELLINGS                    ,10306,1,0,1312,1960,1,A5,430000
5,GRANT CITY,01 ONE FAMILY DWELLINGS                    ,10306,1,0,1312,1960,1,A5,425000
5,GREAT KILLS,01 ONE FAMILY DWELLINGS                    ,10308,1,0,1312,1970,1,A5,450000
5,SOUTH BEACH,01 ONE FAMILY DWELLINGS                    ,10305,1,0,1312,1960,1,A9,458185
5,STAPLETON,02 TWO FAMILY DWELLINGS                    ,10304,2,0,1312,1990,1,B9,322000
5,TOTTENVILLE,01 ONE FAMILY DWELLINGS                    ,10307,1,0,1312,1901,1,A1,300000
5,TRAVIS,01 ONE FAMILY DWELLINGS                    ,10314,1,0,1312,1901,1,A1,405000
5,WEST NEW BRIGHTON,01 ONE FAMILY DWELLINGS                    ,10301,1,0,1312,1901,1,A1,415000
5,WESTERLEIGH,01 ONE FAMILY DWELLINGS                    ,10302,1,0,1312,1991,1,A5,390000
5,WESTERLEIGH,01 ONE FAMILY DWELLINGS                    ,10314,1,0,1312,1925,1,A1,500000
4,RICHMOND HILL,01 ONE FAMILY DWELLINGS                    ,11419,1,0,1313,1920,1,A1,565000
4,RICHMOND HILL,01 ONE FAMILY DWELLINGS                    ,11419,1,0,1313,1920,1,A1,497000
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS                    ,11420,1,0,1313,1950,1,A0,450000
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS                    ,11420,1,0,1313,1950,1,A0,300000
4,RICHMOND HILL,01 ONE FAMILY DWELLINGS                    ,11419,1,0,1314,1930,1,A9,450000
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS                    ,11420,1,0,1314,1925,1,A1,540300
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS                    ,11420,1,0,1314,1925,1,A1,476000
4,SOUTH OZONE PARK,02 TWO FAMILY DWELLINGS                    ,11420,2,0,1314,1925,1,B3,470000
5,GRANT CITY,01 ONE FAMILY DWELLINGS                    ,10306,1,0,1314,2002,1,A5,148000
5,GRANT CITY,01 ONE FAMILY DWELLINGS                    ,10306,1,0,1314,2002,1,A5,148000
5,TRAVIS,01 ONE FAMILY DWELLINGS                    ,10314,1,0,1314,2016,1,A1,559936
5,TOTTENVILLE,01 ONE FAMILY DWELLINGS                    ,10307,1,0,1315,1915,1,A1,475000
5,WESTERLEIGH,01 ONE FAMILY DWELLINGS                    ,10314,1,0,1315,1987,1,A5,396000
5,WESTERLEIGH,01 ONE FAMILY DWELLINGS                    ,10314,1,0,1315,1987,1,A5,340000
5,WESTERLEIGH,01 ONE FAMILY DWELLINGS                    ,10314,1,0,1315,1987,1,A5,85000
5,WESTERLEIGH,01 ONE FAMILY DWELLINGS                    ,10314,1,0,1315,1987,1,A5,255088
5,WESTERLEIGH,01 ONE FAMILY DWELLINGS                    ,10314,1,0,1315,1987,1,A5,333000
4,ROSEDALE,01 ONE FAMILY DWELLINGS                    ,11422,1,0,1316,1935,1,A1,455000
4,SO. JAMAICA-BAISLEY PARK,02 TWO FAMILY DWELLINGS                    ,11434,2,0,1316,1925,1,B3,278000
4,SOUTH OZONE PARK,02 TWO FAMILY DWELLINGS                    ,11420,2,0,1316,1935,1,B1,390000
4,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,11421,1,0,1316,1910,1,A5,510000
5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS                    ,10314,1,0,1316,1920,1,A1,560000
5,MIDLAND BEACH,01 ONE FAMILY DWELLINGS                    ,10306,1,0,1316,1935,1,A1,249977
5,NEW DORP,01 ONE FAMILY DWELLINGS                    ,10306,1,0,1316,1982,1,A5,524000
5,NEW DORP,01 ONE FAMILY DWELLINGS                    ,10306,1,0,1316,1980,1,A5,500000
5,PORT RICHMOND,01 ONE FAMILY DWELLINGS                    ,10302,1,0,1317,1940,1,A9,425000
4,ROSEDALE,01 ONE FAMILY DWELLINGS                    ,11422,1,0,1318,1945,1,A2,430000
4,SO. JAMAICA-BAISLEY PARK,01 ONE FAMILY DWELLINGS                    ,11436,1,0,1318,1950,1,A0,490000
4,SOUTH JAMAICA,01 ONE FAMILY DWELLINGS                    ,11433,1,0,1318,1925,1,A1,250000
4,SOUTH OZONE PARK,02 TWO FAMILY DWELLINGS                    ,11420,2,0,1318,1950,1,B3,735000
5,GREAT KILLS,01 ONE FAMILY DWELLINGS                    ,10308,1,0,1318,2007,1,A5,459000
5,GREAT KILLS,01 ONE FAMILY DWELLINGS                    ,10308,1,0,1318,1965,1,A2,162600
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS                    ,10312,1,0,1319,1989,1,A5,400000
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,11428,1,0,1320,1930,1,A1,500000
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,11427,1,0,1320,1925,1,A1,380000
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,11429,1,0,1320,1925,1,A1,455000
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS                    ,11420,1,0,1320,1925,1,A1,565000
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS                    ,11420,1,0,1320,1945,1,A5,475000
4,SPRINGFIELD GARDENS,02 TWO FAMILY DWELLINGS                    ,11434,2,0,1320,1959,1,B3,770000
4,ST. ALBANS,01 ONE FAMILY DWELLINGS                    ,11433,1,0,1320,1960,1,A5,255000
4,ST. ALBANS,01 ONE FAMILY DWELLINGS                    ,11433,1,0,1320,1960,1,A5,345000
4,WHITESTONE,01 ONE FAMILY DWELLINGS                    ,11357,1,0,1320,1930,1,A1,740000
4,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,11421,1,0,1320,1910,1,A1,515000
